-0.00125313283208004,0.0304737762009667
0.00125443579451436,0.030748359772396
0.00369445886029145,0.0315671869644715
0.00600040039916536,0.0329155534228322
0.00810773096084682,0.0347691718063005
0.00995489933067834,0.0370944988996541
0.0114842668112698,0.0398491880806126
0.0126429922608794,0.0429826617240839
0.0133838566519746,0.0464367966837442
0.0136660166122401,0.0501467146250514
0.013455677231806,0.054041667710214
0.0127266753556278,0.0580460089688728
0.0114609656184821,0.062080235641545
0.00964900261051359,0.0660620928682065
0.00729001377124473,0.0699077243222696
0.00439215888606936,0.0735328557696541
0.000972573387418742,0.0768539970709966
-0.00294270597170371,0.0797896478479349
-0.00731893311641049,0.0822614919056777
-0.0121129609709453,0.0841955655457448
-0.0172736633664178,0.0855233851149939
-0.0227424664382048,0.0861830195181279
-0.0284539840940718,0.0861200939672521
-0.0343367508666287,0.0852887119483373
-0.0403140442651074,0.083652283243522
-0.046304787625305,0.08118424685121
-0.0522245234356839,0.0778686787824641
-0.057986446203911,0.0737007759703242
-0.0635024831322508,0.0686872088950905
-0.068684410201705,0.0628463369887595
-0.0734449907317434,0.056208282420056
-0.0776991230916212,0.0488148594613213
-0.0813649839958195,0.0407193582825756
-0.0843651537237128,0.0319861836885298
-0.0866277096641727,0.0226903509928906
-0.0880872747998232,0.0129168428925777
-0.0886860081117818,0.00275983284400035
-0.0883745244010102,-0.00767821796389532
-0.0871127316822799,-0.0182875814173184
-0.0848705751050873,-0.0289523909978265
-0.0816286772849226,-0.0395518665995094
-0.0773788659789747,-0.0499616229943636
-0.0721245812021255,-0.0600550481921215
-0.0658811551401639,-0.0697047369773095
-0.0586759595646285,-0.0787839640959159
-0.0505484168736178,-0.0871681809168551
-0.0415498723604769,-0.0947365189178429
-0.0317433268319646,-0.101373283047966
-0.0212030302432018,-0.106969417904955
-0.0100139385719392,-0.111423929736772
0.00172896229727898,-0.114645247535573
0.013921460384389,-0.116552506936202
0.0264510423423549,-0.117076741258212
0.0391979308982615,-0.116161964834768
0.0520362254484419,-0.113766134746902
0.0648351349833602,-0.109861978218442
0.0774602913545993,-0.104437674215083
0.0897751298487868,-0.0974973792180902
0.101642323113953,-0.0890615886952219
0.112925253703707,-0.079167327453289
0.123489509873474,-0.0678681638117561
0.133204388789044,-0.0552340443672239
0.141944390997476,-0.0413509480058397
0.14959068986897,-0.0263203597452562
0.156032559748843,-0.0102585669297087
0.161168746762791,0.00670421775921809
0.164908766595704,0.0244249000980202
0.167174114112442,0.042748706673106
0.167899370404039,0.0615105357315939
0.167033193719215,0.0805364447496764
0.16453918177123,0.0996452613158787
0.160396594084978,0.118650302425999
0.154600924357975,0.137361185923744
0.14716431423943,0.155585716611745
0.138115801470174,0.173131828516079
0.127501396958156,0.189809563926265
0.115383987073451,0.2054330691629
0.101843059216407,0.219822586555699
0.0869742505249753,0.232806421852786
0.0708887214241922,0.24422286623261
0.0537123575633766,0.253922052255767
0.0355848055160544,0.261767723475886
0.0166583494147712,0.267638898025124
-0.00290336256094024,0.271431407296892
-0.0229267312487134,0.273059291860287
-0.0432297469360287,0.272456037949257
-0.0636236434938606,0.269575639264503
-0.0839146511809951,0.264393470395385
-0.103905831862547,0.25690695989858
